"country_name","country_code","año","region","subregion","homicides_per_100000_ppl","gini","population_density","unemployment_percent_labor_force","net_national_income","gdp_growth_percent","drugs_use_disorders_deaths","alcohol_use_disorders_deaths","deaths_with_tobacco_as_risk_fact","deaths_with_drugs_as_risk_factor","deaths_with_alcohol_as_risk_fact","labor_force","police_officers_per_100000","public_order_and_safety_exp","general_gov_exp"
"Belize","BLZ","2020","","","26","","17","11","1248873909","-13","","","","","","177407","","",""
"Belize","BLZ","2021","","","","","","10","","15","","","","","","184589","","",""
"Benin","BEN","1960","","","","","","","","","","","","","","","","",""
"Benin","BEN","1961","","","","","23","","","3","","","","","","","","",""
"Benin","BEN","1962","","","","","23","","","-3","","","","","","","","",""
"Benin","BEN","1963","","","","","23","","","5","","","","","","","","",""
"Benin","BEN","1964","","","","","24","","","7","","","","","","","","",""
"Benin","BEN","1965","","","","","24","","","5","","","","","","","","",""
"Benin","BEN","1966","","","","","25","","","4","","","","","","","","",""
"Benin","BEN","1967","","","","","25","","","1","","","","","","","","",""
"Benin","BEN","1968","","","","","26","","","4","","","","","","","","",""
"Benin","BEN","1969","","","","","26","","","3","","","","","","","","",""
"Benin","BEN","1970","","","","","27","","","2","","","","","","","","",""
"Benin","BEN","1971","","","","","27","","2104931068","-1","","","","","","","","",""
"Benin","BEN","1972","","","","","28","","2231577144","6","","","","","","","","",""
"Benin","BEN","1973","","","","","29","","2322910638","4","","","","","","","","",""
"Benin","BEN","1974","","","","","29","","2310575920","3","","","","","","","","",""
"Benin","BEN","1975","","","","","30","","2147696448","-5","","","","","","","","",""
"Benin","BEN","1976","","","","","31","","2133608562","1","","","","","","","","",""
"Benin","BEN","1977","","","","","31","","2141315183","5","","","","","","","","",""
"Benin","BEN","1978","","","","","32","","2226275947","1","","","","","","","","",""
"Benin","BEN","1979","","","","","33","","2488360316","7","","","","","","","","",""
"Benin","BEN","1980","","","","","34","","2699912923","7","","","","","","","","",""
"Benin","BEN","1981","","","","","35","","2841829944","10","","","","","","","","",""
"Benin","BEN","1982","","","","","36","","2703755094","2","","","","","","","","",""
"Benin","BEN","1983","","","","","37","","2583951536","-4","","","","","","","","",""
"Benin","BEN","1984","","","","","38","","2713930132","8","","","","","","","","",""
"Benin","BEN","1985","","","","","39","","2974249250","8","","","","","","","","",""
"Benin","BEN","1986","","","","","40","","2950345487","2","","","","","","","","",""
"Benin","BEN","1987","","","","","42","","2888667648","-2","","","","","","","","",""
"Benin","BEN","1988","","","","","43","","3026282599","3","","","","","","","","",""
"Benin","BEN","1989","","","","","44","","2838798696","-3","","","","","","","","",""
"Benin","BEN","1990","","","","","46","","3135200428","9","5","32","2001","8","890","2015405","","",""
"Benin","BEN","1991","","","","","47","1","3307439626","4","5","32","2015","10","900","2076803","","",""
"Benin","BEN","1992","","","","","48","2","3183501811","3","5","33","2018","13","908","2140165","","",""
"Benin","BEN","1993","","","","","51","1","3476743695","6","6","34","2019","19","922","2255088","","",""
"Benin","BEN","1994","","","","","53","1","3148611416","2","6","35","2038","27","948","2345579","","",""
"Benin","BEN","1995","","","","","54","1","3339453564","6","6","36","2050","39","971","2375000","","",""
"Benin","BEN","1996","","","","","55","1","3544747780","4","6","37","2073","52","1004","2429876","","",""
"Benin","BEN","1997","","","","","57","1","3808815457","6","7","38","2068","67","1032","2502067","","",""
"Benin","BEN","1998","","","","","58","1","3967336972","4","7","39","2077","82","1072","2582840","","",""
"Benin","BEN","1999","","","","","60","1","4387816794","5","7","40","2083","97","1105","2667735","","",""
"Benin","BEN","2000","","","","","62","1","4774290204","6","7","41","2105","111","1139","2755776","","",""
"Benin","BEN","2001","","","","","64","1","5132732917","5","7","41","2105","122","1156","2846533","","",""
"Benin","BEN","2002","","","","","66","1","5557570258","5","7","42","2134","131","1174","2939918","","",""
"Benin","BEN","2003","","","","39","68","1","5842371346","3","8","43","2137","139","1197","3038386","","",""
"Benin","BEN","2004","","","","","70","1","6228010868","4","8","44","2145","144","1206","3139548","","",""
"Benin","BEN","2005","","","","","72","1","6266082902","2","8","44","2140","148","1214","3251640","","",""
"Benin","BEN","2006","","","","","75","1","6506546107","4","8","45","2160","150","1233","3361334","","",""
"Benin","BEN","2007","","","","","77","1","6869123137","6","8","46","2169","147","1267","3464881","","",""
"Benin","BEN","2008","","","","","79","1","7230653322","5","9","48","2220","113","1312","3577586","","",""
"Benin","BEN","2009","","","","","81","1","7396998359","2","9","50","2281","76","1375","3697926","","",""
"Benin","BEN","2010","","","","","84","1","7540874917","2","10","52","2336","69","1429","3822693","","",""
"Benin","BEN","2011","","","","43","86","3","7903342563","3","10","54","2393","67","1487","3947757","","",""
"Benin","BEN","2012","","","","","89","2","8400016393","5","11","56","2440","66","1537","4004243","","",""
"Benin","BEN","2013","","","","","91","2","9238563083","7","11","58","2482","73","1594","4056023","","",""
"Benin","BEN","2014","","","","","94","2","9819627721","6","12","59","2506","82","1662","4105299","","",""
"Benin","BEN","2015","","","","48","97","2","10136365164","2","12","61","2544","85","1709","4152214","","",""
"Benin","BEN","2016","","","","","100","2","10593387644","3","13","62","2561","84","1780","4195476","","",""
"Benin","BEN","2017","","","1","","103","2","10985253317","6","14","65","2581","86","1866","4235801","","",""
"Benin","BEN","2018","","","","38","106","1","11676383003","7","14","66","2559","87","1902","4273806","","",""
"Benin","BEN","2019","","","","","109","1","12609983849","7","15","68","2568","87","1971","4403417","","",""
"Benin","BEN","2020","","","","","112","2","12987245573","4","","","","","","4496470","","",""
"Benin","BEN","2021","","","","","","2","","7","","","","","","4647780","","",""
"Bermuda","BMU","1960","","","","","","","","","","","","","","","","",""
"Bermuda","BMU","1961","","","","","843","","","5","","","","","","","","",""
"Bermuda","BMU","1962","","","","","863","","","4","","","","","","","","",""
"Bermuda","BMU","1963","","","","","883","","","1","","","","","","","","",""
"Bermuda","BMU","1964","","","","","906","","","11","","","","","","","","",""
"Bermuda","BMU","1965","","","","","928","","","5","","","","","","","","",""
"Bermuda","BMU","1966","","","","","944","","","14","","","","","","","","",""
"Bermuda","BMU","1967","","","","","963","","","13","","","","","","","","",""
"Bermuda","BMU","1968","","","","","981","","","2","","","","","","","","",""
"Bermuda","BMU","1969","","","","","1000","","","3","","","","","","","","",""
"Bermuda","BMU","1970","","","","","1019","","","6","","","","","","","","",""
"Bermuda","BMU","1971","","","","","1011","","","3","","","","","","","","",""
"Bermuda","BMU","1972","","","","","1004","","","2","","","","","","","","",""
"Bermuda","BMU","1973","","","","","996","","","1","","","","","","","","",""
"Bermuda","BMU","1974","","","","","989","","","1","","","","","","","","",""
"Bermuda","BMU","1975","","","","","981","","","4","","","","","","","","",""
"Bermuda","BMU","1976","","","","","985","","","9","","","","","","","","",""
"Bermuda","BMU","1977","","","","","989","","","6","","","","","","","","",""
"Bermuda","BMU","1978","","","","","993","","","1","","","","","","","","",""
"Bermuda","BMU","1979","","","","","996","","","2","","","","","","","","",""
"Bermuda","BMU","1980","","","","","1012","","","8","","","","","","","","",""
"Bermuda","BMU","1981","","","","","1019","","","2","","","","","","","","",""
"Bermuda","BMU","1982","","","","","1027","","","-5","","","","","","","","",""
"Bermuda","BMU","1983","","","","","1036","","","2","","","","","","","","",""
"Bermuda","BMU","1984","","","","","1045","","","0","","","","","","","","",""
"Bermuda","BMU","1985","","","","","1054","","","-2","","","","","","","","",""
"Bermuda","BMU","1986","","","","","1063","","","7","","","","","","","","",""
"Bermuda","BMU","1987","","","","","1071","","","4","","","","","","","","",""
"Bermuda","BMU","1988","","","","","1080","","","4","","","","","","","","",""
"Bermuda","BMU","1989","","","","","1090","","","0","","","","","","","","",""
"Bermuda","BMU","1990","","","2","","1099","","","0","0","1","65","1","25","","","",""
"Bermuda","BMU","1991","","","5","","1093","","","-4","0","1","63","1","24","","","",""
"Bermuda","BMU","1992","","","2","","1085","","","-0","1","1","60","1","23","","","",""
"Bermuda","BMU","1993","","","5","","1091","","","3","1","1","61","2","23","","","",""
"Bermuda","BMU","1994","","","10","","1099","","","1","1","1","60","2","23","","","",""
"Bermuda","BMU","1995","","","","","1106","","","4","1","1","57","2","21","","","",""
"Bermuda","BMU","1996","","","6","","1114","","","3","1","1","58","2","21","","","",""
"Bermuda","BMU","1997","","","3","","1120","","","5","1","1","56","2","20","","","",""
"Bermuda","BMU","1998","","","0","","1129","","","4","2","1","55","2","20","","","",""
"Bermuda","BMU","1999","","","3","","1135","","","3","2","1","55","2","19","","","",""
"Bermuda","BMU","2000","","","0","","1145","","","9","2","1","55","3","20","","","",""
"Bermuda","BMU","2001","","","5","","1157","","","7","2","1","53","2","18","","","",""
"Bermuda","BMU","2002","","","2","","1165","","","-1","2","1","53","2","18","","","",""
"Bermuda","BMU","2003","Americas","Northern America","3","","1173","","","3","1","1","53","2","18","","637.88","",""
"Bermuda","BMU","2004","Americas","Northern America","2","","1180","","","2","1","1","53","2","18","","669.7","",""
"Bermuda","BMU","2005","Americas","Northern America","3","","1188","","","2","1","1","53","2","18","","","",""
"Bermuda","BMU","2006","Americas","Northern America","5","","1195","","","6","1","1","54","2","18","","","",""
"Bermuda","BMU","2007","Americas","Northern America","5","","1202","","","3","1","1","55","2","18","","","",""
"Bermuda","BMU","2008","Americas","Northern America","8","","1209","","","-2","1","1","55","2","18","","","",""
"Bermuda","BMU","2009","Americas","Northern America","9","","1215","","","-6","1","1","56","2","18","","","",""
"Bermuda","BMU","2010","Americas","Northern America","11","","1206","","","-3","1","1","56","2","18","","700","",""
"Bermuda","BMU","2011","Americas","Northern America","12","","1196","","","-4","1","1","57","2","19","","667.6900000000001","",""
"Bermuda","BMU","2012","Americas","Northern America","9","","1200","","","-5","1","1","58","2","19","","663.08","",""
"Bermuda","BMU","2013","Americas","Northern America","8","","1204","","","-0","1","1","60","2","19","","673.4400000000001","",""
"Bermuda","BMU","2014","Americas","Northern America","6","","1206","","","-4","1","1","61","2","20","","682.8099999999999","",""
"Bermuda","BMU","2015","Americas","Northern America","6","","1208","","","1","1","1","62","2","20","","643.75","",""
"Bermuda","BMU","2016","Americas","Northern America","13","","1195","","","-1","1","1","63","2","21","","773.02","",""
"Bermuda","BMU","2017","Americas","Northern America","8","","1183","","","4","1","1","65","2","21","","758.73","",""
"Bermuda","BMU","2018","","","","","1184","","","-0","1","1","66","2","21","","","",""
"Bermuda","BMU","2019","","","0","","1184","","","0","1","1","67","2","22","","","",""
"Bermuda","BMU","2020","","","","","1183","","","-7","","","","","","","","",""
"Bermuda","BMU","2021","","","","","","","","5","","","","","","","","",""
"Bhutan","BTN","1960","","","","","","","","","","","","","","","","",""
"Bhutan","BTN","1961","","","","","5","","","","","","","","","","","",""
"Bhutan","BTN","1962","","","","","5","","","","","","","","","","","",""
"Bhutan","BTN","1963","","","","","5","","","","","","","","","","","",""
"Bhutan","BTN","1964","","","","","5","","","","","","","","","","","",""
"Bhutan","BTN","1965","","","","","5","","","","","","","","","","","",""
"Bhutan","BTN","1966","","","","","6","","","","","","","","","","","",""
"Bhutan","BTN","1967","","","","","6","","","","","","","","","","","",""
"Bhutan","BTN","1968","","","","","6","","","","","","","","","","","",""
"Bhutan","BTN","1969","","","","","6","","","","","","","","","","","",""
"Bhutan","BTN","1970","","","","","6","","","","","","","","","","","",""
"Bhutan","BTN","1971","","","","","7","","","","","","","","","","","",""
"Bhutan","BTN","1972","","","","","7","","","","","","","","","","","",""
"Bhutan","BTN","1973","","","","","7","","","","","","","","","","","",""
"Bhutan","BTN","1974","","","","","7","","","","","","","","","","","",""
"Bhutan","BTN","1975","","","","","8","","","","","","","","","","","",""
